Track-id,ImageName,3: Unique Frame Identifier,TL_x,TL_y,BR_x,BR_y,Length Confidence,Target Length,Repeated Species,Attributes,poly_coordinates,Unnamed: 12
309,soloAUV 20220919-180006-1569.png,1579,1360,2261,1631,2437,1,-1,copepod,1,(poly) 1371 2342 1470 2408 1613 2437 1631 2405 1521 2389 1621 2273 1547 2261 1464 2356 1385 2311 1360 2332 1371 2342,
310,soloAUV 20220919-180006-1569.png,1579,1554,1418,1623,1471,1,-1,copepod,1,,
311,soloAUV 20220919-180008-1571.png,1581,1307,1832,1396,1933,1,-1,copepod-maybe,1,,
312,soloAUV 20220919-180017-1579.png,1589,2981,1184,3205,1331,1,-1,copepod,1,(poly) 3189 1184 3055 1212 2981 1252 2995 1286 3045 1271 3086 1331 3108 1323 3102 1270 3115 1239 3201 1203 3205 1192 3189 1184,
313,soloAUV 20220919-180020-1582.png,1592,1399,1946,1625,2047,1,-1,crustacea,1,(poly) 1583 1946 1399 2002 1412 2047 1601 1994 1625 1962 1583 1946,
314,soloAUV 20220919-180021-1583.png,1593,1543,892,1697,1102,1,-1,copepod,1,(poly) 1607 893 1559 975 1543 1102 1566 1096 1599 1020 1680 975 1697 907 1636 903 1616 943 1626 892 1607 893,
315,soloAUV 20220919-180022-1584.png,1594,2965,1017,3077,1106,1,-1,copepod,1,,
316,soloAUV 20220919-180022-1584.png,1594,2818,783,2917,893,1,-1,unknown,1,(poly) 2862 783 2818 824 2822 885 2858 893 2897 864 2878 836 2917 801 2894 783 2862 783,
317,soloAUV 20220919-180023-1585.png,1595,1276,1890,1569,2134,1,-1,appendicularian-maybe,1,(poly) 1353 1916 1276 2007 1277 2088 1338 2134 1412 2132 1511 2066 1569 1967 1545 1910 1473 1890 1353 1916,
318,soloAUV 20220919-180029-1590.png,1600,2512,1150,2639,1234,1,-1,copepod,1,(poly) 2595 1150 2512 1154 2522 1222 2604 1234 2639 1203 2625 1152 2595 1150,
319,soloAUV 20220919-180029-1590.png,1600,2832,1238,3021,1386,1,-1,unknown,1,(poly) 3002 1243 2838 1238 2832 1375 2846 1386 3011 1315 3021 1251 3002 1243,
320,soloAUV 20220919-180030-1591.png,1601,1780,277,1912,435,1,-1,copepod,1,,
321,soloAUV 20220919-180031-1592.png,1602,1312,2329,1419,2440,1,-1,copepod-edge,1,(poly) 1312 2401 1339 2329 1384 2342 1419 2400 1399 2418 1341 2440 1312 2401,
322,soloAUV 20220919-180035-1596.png,1606,2560,676,2753,845,1,-1,copepod,1,(poly) 2753 706 2591 845 2560 828 2638 719 2713 676 2753 706,
323,soloAUV 20220919-180036-1597.png,1607,1536,1078,1672,1187,1,-1,copepod,1,(poly) 1672 1131 1625 1092 1565 1078 1536 1165 1559 1187 1672 1131,
324,soloAUV 20220919-180036-1597.png,1607,2642,2282,2721,2506,1,-1,unknown,1,(poly) 2708 2284 2721 2498 2697 2506 2642 2422 2670 2282 2708 2284,
325,soloAUV 20220919-180040-1600.png,1610,2042,307,2114,420,1,-1,copepod,1,(poly) 2114 325 2093 307 2051 344 2042 407 2051 420 2076 417 2113 373 2114 325,
326,soloAUV 20220919-180043-1603.png,1613,2236,1043,2325,1132,1,-1,copepod,1,,
327,soloAUV 20220919-180045-1605.png,1615,2147,128,2229,212,1,-1,copepod-maybe,1,,
328,soloAUV 20220919-180047-1606.png,1616,1544,2290,1639,2355,1,-1,copepod-maybe,1,,
329,soloAUV 20220919-180048-1607.png,1617,1584,1429,1730,1577,1,-1,copepod,1,,
330,soloAUV 20220919-180048-1607.png,1617,3256,1249,3426,1395,1,-1,copepod,1,,
331,soloAUV 20220919-180049-1608.png,1618,1837,1794,2050,1979,1,-1,appendicularian-maybe,1,(poly) 2050 1824 2005 1794 1837 1949 1849 1979 1879 1979 2050 1824,
332,soloAUV 20220919-180049-1608.png,1618,2993,1357,3142,1462,1,-1,copepod,1,(poly) 3065 1357 3142 1434 3116 1454 2993 1462 2997 1434 3065 1357,
333,soloAUV 20220919-180051-1610.png,1620,1565,2130,1643,2185,1,-1,unknown,1,,
334,soloAUV 20220919-180053-1612.png,1622,3184,1017,3259,1145,1,-1,copepod,1,,
335,soloAUV 20220919-180055-1614.png,1624,1455,1864,1533,1930,1,-1,copepod,1,,
336,soloAUV 20220919-180059-1617.png,1627,1890,829,1968,937,1,-1,copepod-maybe,1,,
337,soloAUV 20220919-180101-1619.png,1629,1193,2028,1316,2167,1,-1,copepod,1,(poly) 1193 2069 1194 2167 1240 2160 1316 2081 1284 2028 1193 2069,
338,soloAUV 20220919-180102-1620.png,1630,1506,437,1599,514,1,-1,copepod,1,(poly) 1551 437 1506 480 1521 508 1579 514 1599 497 1591 441 1551 437,
339,soloAUV 20220919-180102-1620.png,1630,2083,1277,2231,1419,1,-1,copepod,1,(poly) 2231 1347 2155 1419 2083 1388 2084 1280 2104 1277 2228 1310 2231 1347,
340,soloAUV 20220919-180104-1622.png,1632,1327,497,1475,606,1,-1,copepod,1,(poly) 1462 497 1362 531 1327 583 1354 606 1475 528 1462 497,
341,soloAUV 20220919-180105-1623.png,1633,1351,717,1480,938,1,-1,copepod,1,(poly) 1362 753 1351 834 1380 938 1429 926 1421 854 1480 814 1474 771 1397 787 1401 717 1367 721 1362 753,
342,soloAUV 20220919-180106-1624.png,1634,1947,526,2094,602,1,-1,copepod,1,(poly) 2059 526 1947 553 1949 602 2085 588 2094 559 2059 526,
343,soloAUV 20220919-180108-1625.png,1635,2620,1346,2724,1478,1,-1,copepod,1,(poly) 2641 1346 2620 1416 2629 1456 2688 1478 2717 1447 2701 1414 2724 1350 2641 1346,
344,soloAUV 20220919-180108-1625.png,1635,2780,1311,2852,1396,1,-1,copepod-maybe,1,,
345,soloAUV 20220919-180109-1626.png,1636,1580,757,1650,835,1,-1,copepod,1,,
346,soloAUV 20220919-180111-1628.png,1638,1160,1839,1330,2088,1,-1,copepod,1,(poly) 1175 1870 1160 1971 1169 2085 1209 2088 1207 2000 1330 1928 1309 1879 1210 1922 1225 1839 1175 1844 1175 1870,
347,soloAUV 20220919-180113-1630.png,1640,2202,1262,2327,1422,1,-1,copepod,1,(poly) 2289 1262 2229 1331 2202 1377 2218 1405 2258 1422 2310 1407 2310 1324 2327 1296 2310 1262 2289 1262,
348,soloAUV 20220919-180114-1631.png,1641,3111,1781,3239,1857,1,-1,copepod,1,(poly) 3239 1782 3183 1781 3111 1839 3114 1857 3146 1848 3211 1815 3233 1787 3239 1782,
349,soloAUV 20220919-180117-1634.png,1644,2204,2541,2273,2615,1,-1,copepod-maybe,1,,
350,soloAUV 20220919-180120-1636.png,1646,2717,240,2833,392,1,-1,copepod,1,(poly) 2786 255 2773 317 2717 365 2718 392 2776 379 2833 332 2830 255 2802 240 2786 255,
351,soloAUV 20220919-180123-1639.png,1649,3299,1194,3421,1312,1,-1,copepod,1,(poly) 3409 1199 3421 1248 3401 1295 3373 1312 3299 1254 3309 1222 3384 1194 3409 1199,
352,soloAUV 20220919-180124-1640.png,1650,1282,2002,1356,2112,1,-1,copepod-maybe,1,,
353,soloAUV 20220919-180125-1641.png,1651,1589,1314,1736,1400,1,-1,copepod,1,(poly) 1721 1314 1657 1319 1589 1370 1590 1400 1677 1374 1736 1340 1721 1314,
354,soloAUV 20220919-180125-1641.png,1651,3207,1156,3317,1279,1,-1,copepod-maybe,1,(poly) 3278 1156 3207 1196 3230 1279 3268 1267 3317 1183 3278 1156,
355,soloAUV 20220919-180132-1647.png,1657,2129,709,2269,794,1,-1,copepod,1,(poly) 2239 713 2129 756 2129 785 2205 794 2269 732 2255 709 2239 713,
356,soloAUV 20220919-180136-1651.png,1661,1861,268,2010,408,1,-1,copepod,1,(poly) 1989 276 2010 320 1994 383 1933 408 1873 389 1861 347 1945 271 1978 268 1989 276,
357,soloAUV 20220919-180136-1651.png,1661,1757,172,1890,257,1,-1,copepod,1,(poly) 1890 200 1779 257 1757 238 1829 172 1890 188 1890 200,
358,soloAUV 20220919-180141-1655.png,1665,2288,1948,2382,2009,1,-1,copepod,1,,
359,soloAUV 20220919-180142-1656.png,1666,2025,151,2111,242,1,-1,copepod,1,,
360,soloAUV 20220919-180142-1656.png,1666,1360,778,1448,856,1,-1,copepod,1,,
361,soloAUV 20220919-180142-1656.png,1666,1392,1818,1513,1946,1,-1,copepod,1,(poly) 1473 1826 1392 1926 1414 1946 1480 1919 1513 1838 1494 1818 1473 1826,
362,soloAUV 20220919-180144-1658.png,1668,1679,2232,1812,2378,1,-1,copepod,1,(poly) 1812 2243 1733 2375 1713 2378 1679 2307 1709 2281 1783 2232 1812 2243,
363,soloAUV 20220919-180144-1658.png,1668,2040,1819,2114,1923,1,-1,copepod,1,(poly) 2077 1819 2111 1853 2114 1914 2095 1923 2040 1906 2056 1857 2061 1832 2077 1819,
364,soloAUV 20220919-180145-1659.png,1669,1459,1434,1617,1502,1,-1,copepod,1,(poly) 1611 1465 1572 1434 1464 1469 1459 1502 1578 1502 1617 1484 1611 1465,
365,soloAUV 20220919-180147-1661.png,1671,1217,1496,1344,1693,1,-1,copepod,1,(poly) 1343 1516 1278 1693 1231 1688 1217 1611 1321 1497 1344 1496 1343 1516,
366,soloAUV 20220919-180148-1662.png,1672,2359,359,2409,436,1,-1,copepod,1,(poly) 2402 359 2409 424 2362 436 2359 367 2402 359,
367,soloAUV 20220919-180148-1662.png,1672,1171,1029,1276,1118,1,-1,copepod,1,(poly) 1176 1029 1171 1115 1236 1118 1276 1061 1254 1043 1176 1029,
368,soloAUV 20220919-180149-1663.png,1673,3056,797,3235,920,1,-1,copepod,1,(poly) 3221 797 3138 833 3056 894 3066 920 3178 911 3235 828 3221 797,
369,soloAUV 20220919-180152-1665.png,1675,2391,1037,2457,1117,1,-1,copepod-maybe,1,,
370,soloAUV 20220919-180153-1666.png,1676,1497,1574,1572,1655,1,-1,copepod-maybe,1,,
371,soloAUV 20220919-180153-1666.png,1676,2569,1462,2627,1534,1,-1,copepod,1,,
372,soloAUV 20220919-180154-1667.png,1677,2768,1041,2876,1161,1,-1,copepod,1,,
373,soloAUV 20220919-180157-1670.png,1680,1934,1258,2053,1346,1,-1,copepod,1,,
374,soloAUV 20220919-180157-1670.png,1680,2792,2152,2853,2245,1,-1,copepod-maybe,1,,
375,soloAUV 20220919-180158-1671.png,1681,1744,1283,1893,1397,1,-1,copepod,1,,
376,soloAUV 20220919-180158-1671.png,1681,1715,1490,1884,1608,1,-1,copepod,1,,
377,soloAUV 20220919-180200-1672.png,1682,2827,2154,2912,2235,1,-1,copepod,1,(poly) 2891 2154 2912 2174 2858 2235 2827 2210 2891 2154,
378,soloAUV 20220919-180203-1675.png,1685,1124,1276,1246,1352,1,-1,unknown,1,(poly) 1219 1276 1124 1322 1130 1352 1246 1307 1241 1276 1219 1276,
379,soloAUV 20220919-180204-1676.png,1686,1748,2116,1877,2200,1,-1,copepod-maybe,1,(poly) 1851 2116 1756 2150 1748 2181 1788 2200 1877 2152 1868 2116 1851 2116,
380,soloAUV 20220919-180204-1676.png,1686,1298,1619,1363,1691,1,-1,copepod,1,,
381,soloAUV 20220919-180206-1677.png,1687,1080,1637,1191,1733,1,-1,copepod,1,,
382,soloAUV 20220919-180207-1678.png,1688,1506,517,1639,626,1,-1,copepod,1,(poly) 1601 517 1534 551 1506 605 1545 626 1569 594 1635 540 1639 517 1601 517,
383,soloAUV 20220919-180209-1680.png,1690,1329,1348,1476,1443,1,-1,unknown,1,(poly) 1435 1357 1329 1409 1351 1443 1476 1385 1451 1348 1435 1357,
384,soloAUV 20220919-180209-1680.png,1690,2856,2291,2954,2354,1,-1,copepod-maybe,1,,
385,soloAUV 20220919-180210-1681.png,1691,2590,584,2704,668,1,-1,copepod,1,,
386,soloAUV 20220919-180210-1681.png,1691,3308,839,3397,895,1,-1,copepod,1,,
387,soloAUV 20220919-180210-1681.png,1691,2189,939,2302,1016,1,-1,copepod,1,,
388,soloAUV 20220919-180210-1681.png,1691,2106,1101,2222,1176,1,-1,copepod,1,,
389,soloAUV 20220919-180211-1682.png,1692,2416,2593,2561,2722,1,-1,copepod,1,(poly) 2466 2593 2416 2654 2431 2722 2561 2690 2555 2665 2502 2633 2509 2597 2466 2593,
390,soloAUV 20220919-180212-1683.png,1693,2402,536,2495,613,1,-1,copepod,1,,
391,soloAUV 20220919-180212-1683.png,1693,1170,1052,1366,1187,1,-1,copepod,1,,
392,soloAUV 20220919-180212-1683.png,1693,3141,1711,3241,1781,1,-1,copepod-maybe,1,,
393,soloAUV 20220919-180213-1684.png,1694,2390,2060,2508,2136,1,-1,copepod,1,,
394,soloAUV 20220919-180213-1684.png,1694,1838,1149,1905,1215,1,-1,copepod,1,,
395,soloAUV 20220919-180214-1685.png,1695,2322,2238,2441,2398,1,-1,copepod,1,,
396,soloAUV 20220919-180215-1686.png,1696,2468,1025,2608,1102,1,-1,unknown,1,(poly) 2590 1025 2526 1032 2468 1081 2481 1102 2525 1098 2604 1056 2608 1028 2590 1025,
397,soloAUV 20220919-180216-1687.png,1697,2479,79,2625,186,1,-1,copepod,1,(poly) 2561 80 2486 95 2479 131 2547 186 2574 171 2625 98 2614 85 2571 79 2561 80,
398,soloAUV 20220919-180218-1688.png,1698,2737,1677,2859,1757,1,-1,copepod,1,,
399,soloAUV 20220919-180218-1688.png,1698,2313,1459,2434,1512,1,-1,copepod,1,,
400,soloAUV 20220919-180220-1690.png,1700,2636,2378,2720,2473,1,-1,copepod,1,,
401,soloAUV 20220919-180220-1690.png,1700,3178,574,3343,772,1,-1,copepod,1,(poly) 3280 621 3215 574 3178 595 3235 644 3204 750 3216 772 3343 716 3330 663 3280 621,
402,soloAUV 20220919-180220-1690.png,1700,3220,919,3335,1056,1,-1,copepod,1,,
403,soloAUV 20220919-180221-1691.png,1701,1447,727,1548,818,1,-1,copepod,1,,
404,soloAUV 20220919-180222-1692.png,1702,1815,1276,1893,1364,1,-1,copepod,1,,
405,soloAUV 20220919-180222-1692.png,1702,3148,616,3235,694,1,-1,copepod-maybe,1,,
406,soloAUV 20220919-180224-1694.png,1704,2725,1062,2821,1151,1,-1,copepod-maybe,1,,
407,soloAUV 20220919-180227-1696.png,1706,2639,958,2808,1109,1,-1,copepod,1,(poly) 2808 979 2766 1034 2714 1060 2684 1106 2662 1109 2639 1090 2720 979 2791 958 2808 979,
408,soloAUV 20220919-180228-1697.png,1707,2359,69,2475,156,1,-1,copepod,1,(poly) 2442 69 2408 97 2379 71 2359 84 2389 130 2443 156 2471 137 2438 125 2475 70 2442 69,
409,soloAUV 20220919-180229-1698.png,1708,1871,157,2049,337,1,-1,copepod,1,(poly) 2044 166 2049 235 1988 332 1878 337 1871 310 1928 237 1994 214 2007 157 2044 166,
410,soloAUV 20220919-180229-1698.png,1708,1042,858,1200,985,1,-1,copepod,1,(poly) 1110 860 1049 858 1042 887 1075 892 1057 979 1100 985 1141 903 1189 908 1200 880 1110 860,
411,soloAUV 20220919-180230-1699.png,1709,2535,2054,2670,2162,1,-1,copepod,1,,
412,soloAUV 20220919-180230-1699.png,1709,3038,363,3126,459,1,-1,copepod,1,,
413,soloAUV 20220919-180230-1699.png,1709,1606,799,1689,891,1,-1,copepod-maybe,1,,
414,soloAUV 20220919-180231-1700.png,1710,1268,437,1334,513,1,-1,copepod,1,,
415,soloAUV 20220919-180231-1700.png,1710,1261,628,1386,739,1,-1,copepod,1,,
416,soloAUV 20220919-180231-1700.png,1710,2782,1004,2894,1135,1,-1,copepod,1,(poly) 2858 1004 2817 1039 2782 1117 2799 1130 2842 1135 2894 1013 2858 1004,
417,soloAUV 20220919-180232-1701.png,1711,2145,2294,2264,2435,1,-1,copepod,1,(poly) 2193 2427 2227 2356 2264 2316 2237 2294 2145 2338 2166 2435 2193 2427,
418,soloAUV 20220919-180232-1701.png,1711,2924,2117,3009,2209,1,-1,copepod,1,,
419,soloAUV 20220919-180232-1701.png,1711,2664,1454,2781,1577,1,-1,copepod,1,,
420,soloAUV 20220919-180232-1701.png,1711,3155,1287,3265,1381,1,-1,copepod,1,,
421,soloAUV 20220919-180233-1702.png,1712,1673,2213,1765,2284,1,-1,copepod,1,,
422,soloAUV 20220919-180532-003.png,1736,1117,1312,1255,1405,1,-1,copepod,1,,
423,soloAUV 20220919-180534-005.png,1738,1096,1817,1152,1857,1,-1,copepod-maybe,1,,
424,soloAUV 20220919-180536-007.png,1740,1852,2030,1944,2132,1,-1,copepod,1,,
425,soloAUV 20220919-180536-007.png,1740,1392,1403,1485,1478,1,-1,copepod,1,,
426,soloAUV 20220919-180540-011.png,1744,2506,949,2733,1093,1,-1,copepod,1,,
427,soloAUV 20220919-180540-011.png,1744,1552,578,1764,766,1,-1,copepod,1,,
428,soloAUV 20220919-180545-015.png,1748,2959,1716,3133,1840,1,-1,copepod,1,,
429,soloAUV 20220919-180546-016.png,1749,1203,698,1446,923,1,-1,copepod,1,,
430,soloAUV 20220919-180549-019.png,1752,2314,814,2403,883,1,-1,echinoderm-larva,1,,
431,soloAUV 20220919-180549-019.png,1752,2130,173,2270,295,1,-1,crustacea,1,,
432,soloAUV 20220919-180550-020.png,1753,2855,2247,2920,2309,1,-1,copepod,1,,
433,soloAUV 20220919-180552-022.png,1755,3009,1414,3170,1555,1,-1,copepod,1,,
434,soloAUV 20220919-180555-025.png,1758,2772,182,2869,292,1,-1,unknown,1,(poly) 2869 201 2837 182 2772 269 2810 292 2869 201,
435,soloAUV 20220919-180558-028.png,1761,2615,839,2713,931,1,-1,copepod,1,(poly) 2615 841 2713 839 2697 929 2615 931 2615 841,
436,soloAUV 20220919-180601-031.png,1764,1616,1297,1692,1359,1,-1,copepod-maybe,1,,
437,soloAUV 20220919-180603-033.png,1766,1150,1494,1291,1582,1,-1,copepod,1,,
438,soloAUV 20220919-180612-041.png,1774,2666,322,2826,466,1,-1,copepod,1,,
439,soloAUV 20220919-180614-043.png,1776,880,1066,2285,1775,1,-1,hydrozoa-maybe,1,(poly) 880 1643 911 1775 1146 1746 1691 1495 2285 1152 2237 1066 1127 1604 880 1643,
440,soloAUV 20220919-180626-054.png,1787,2695,1269,2812,1398,1,-1,copepod,1,,
441,soloAUV 20220919-180626-054.png,1787,1679,2241,1833,2348,1,-1,copepod,1,,
442,soloAUV 20220919-180629-057.png,1790,3205,1303,3320,1423,1,-1,copepod,1,(poly) 3320 1312 3304 1416 3280 1423 3225 1411 3205 1364 3267 1339 3301 1303 3320 1312,
443,soloAUV 20220919-180631-059.png,1792,1202,1601,1343,1701,1,-1,unknown,1,,
444,soloAUV 20220919-180634-062.png,1795,1192,1016,1320,1141,1,-1,copepod,1,,
445,soloAUV 20220919-180634-062.png,1795,1663,2136,1759,2245,1,-1,copepod,1,,
446,soloAUV 20220919-180635-063.png,1796,1286,651,1441,758,1,-1,copepod,1,(poly) 1319 758 1441 668 1373 651 1286 722 1295 757 1319 758,
447,soloAUV 20220919-180642-069.png,1802,1908,1652,1994,1737,1,-1,ostracod,1,,
448,soloAUV 20220919-180643-070.png,1803,1117,561,1217,637,1,-1,copepod,1,(poly) 1174 561 1117 609 1136 637 1217 589 1174 561,
449,soloAUV 20220919-180643-070.png,1803,1494,746,1591,834,1,-1,copepod,1,,
450,soloAUV 20220919-180643-070.png,1803,3172,1173,3244,1253,1,-1,ostracod-maybe,1,,
451,soloAUV 20220919-180644-071.png,1804,1775,143,1842,200,1,-1,ostracod-maybe,1,,
452,soloAUV 20220919-180645-072.png,1805,1982,878,2050,946,1,-1,unknown,1,,
453,soloAUV 20220919-180647-074.png,1807,1452,1335,2517,1679,1,-1,hydrozoa-maybe,1,(poly) 1479 1538 1452 1616 1741 1679 1997 1639 2400 1517 2517 1417 2442 1335 1995 1524 1739 1547 1479 1538,
454,soloAUV 20220919-180648-075.png,1808,1777,2176,1981,2345,1,-1,copepod,1,,
455,soloAUV 20220919-180650-077.png,1810,2417,2096,2537,2228,1,-1,copepod,1,,
456,soloAUV 20220919-180651-078.png,1811,2997,1349,3165,1498,1,-1,copepod,1,,
457,soloAUV 20220919-180652-079.png,1812,1935,2557,2095,2688,1,-1,copepod,1,,
458,soloAUV 20220919-180653-080.png,1813,1279,1074,1441,1168,1,-1,copepod,1,,
459,soloAUV 20220919-180654-081.png,1814,1307,898,1422,1006,1,-1,unknown,1,,
460,soloAUV 20220919-180655-082.png,1815,1075,547,1291,742,1,-1,copepod-edge,1,(poly) 1118 724 1209 657 1291 558 1254 547 1188 603 1113 589 1086 629 1125 661 1075 722 1095 742 1118 724,
461,soloAUV 20220919-180655-082.png,1815,2080,2600,2259,2722,1,-1,copepod,1,(poly) 2227 2606 2080 2680 2088 2716 2154 2722 2185 2665 2259 2628 2247 2600 2227 2606,
462,soloAUV 20220919-180658-084.png,1817,2327,406,3119,1518,1,-1,hydrozoa-maybe,1,(poly) 2517 413 2469 406 2327 863 2492 1518 3119 1505 3111 1381 2599 1375 2406 847 2517 413,
463,soloAUV 20220919-180700-086.png,1819,1893,486,2044,568,1,-1,crustacea,1,(poly) 2026 486 1925 502 1893 557 1936 568 2007 551 2044 499 2026 486,
464,soloAUV 20220919-180703-089.png,1822,2074,1695,2253,1834,1,-1,copepod,1,,
465,soloAUV 20220919-180703-089.png,1822,3308,1691,3430,1825,1,-1,copepod,1,(poly) 3408 1698 3430 1752 3419 1785 3392 1816 3365 1825 3308 1763 3317 1736 3344 1740 3357 1757 3382 1747 3393 1736 3381 1714 3384 1694 3397 1691 3408 1698,
466,soloAUV 20220919-180706-092.png,1825,3157,1643,3346,1840,1,-1,copepod,1,(poly) 3346 1666 3205 1840 3157 1825 3163 1716 3314 1643 3346 1666,
467,soloAUV 20220919-180707-093.png,1826,916,1613,1031,1681,1,-1,copepod,1,,
468,soloAUV 20220919-180708-094.png,1827,2853,1613,3003,1752,1,-1,copepod,1,,
469,soloAUV 20220919-180710-096.png,1829,1952,788,2106,914,1,-1,crustacea,1,,
470,soloAUV 20220919-180711-097.png,1830,1416,1538,1623,1685,1,-1,copepod,1,,
471,soloAUV 20220919-180712-098.png,1831,2881,813,3080,964,1,-1,copepod,1,(poly) 3034 828 2944 907 2881 912 2881 964 3074 962 3080 924 3013 912 3080 836 3055 813 3034 828,
472,soloAUV 20220919-180712-098.png,1831,3175,740,3309,828,1,-1,copepod,1,(poly) 3290 740 3309 786 3198 828 3175 786 3290 740,
473,soloAUV 20220919-180713-099.png,1832,2824,1313,3001,1426,1,-1,copepod,1,(poly) 2824 1364 2848 1426 3001 1383 2972 1313 2824 1364,
474,soloAUV 20220919-180714-100.png,1833,3169,1870,3358,2016,1,-1,copepod,1,(poly) 3358 1903 3203 2016 3169 1980 3238 1935 3203 1904 3228 1876 3266 1913 3339 1870 3358 1903,
475,soloAUV 20220919-180715-101.png,1834,1726,2089,1907,2213,1,-1,copepod,1,,
476,soloAUV 20220919-180718-103.png,1836,3037,1400,3149,1509,1,-1,ostracod-maybe,1,,
477,soloAUV 20220919-180719-104.png,1837,2929,1343,3107,1532,1,-1,unknown,1,,
478,soloAUV 20220919-180720-105.png,1838,1952,881,2078,1020,1,-1,copepod,1,,
479,soloAUV 20220919-180720-105.png,1838,3329,939,3460,1035,1,-1,copepod-edge,1,(poly) 3431 939 3329 972 3333 1021 3390 1035 3460 995 3431 939,
480,soloAUV 20220919-180721-106.png,1839,2653,1687,2847,1816,1,-1,copepod,1,,
481,soloAUV 20220919-180721-106.png,1839,2608,2523,2770,2608,1,-1,copepod-maybe,1,(poly) 2770 2543 2663 2608 2608 2554 2648 2523 2685 2552 2765 2525 2770 2543,
482,soloAUV 20220919-180721-106.png,1839,3228,964,3404,1123,1,-1,copepod,1,(poly) 3354 976 3228 1093 3310 1123 3373 1102 3351 1079 3404 989 3370 964 3354 976,
483,soloAUV 20220919-180724-109.png,1842,1990,317,2283,424,1,-1,copepod,1,(poly) 2283 371 2138 424 1990 424 1990 369 2147 317 2264 338 2283 371,
484,soloAUV 20220919-180730-115.png,1848,2400,2575,2499,2643,1,-1,copepod-maybe,1,,
485,soloAUV 20220919-180734-118.png,1851,3245,1517,3438,1926,1,-1,hydrozoa-maybe,1,(poly) 3438 1578 3382 1517 3245 1591 3255 1637 3338 1591 3303 1910 3379 1926 3438 1578,
486,soloAUV 20220919-180735-119.png,1852,3059,1675,3224,1772,1,-1,copepod,1,,
487,soloAUV 20220919-180746-129.png,1862,2441,2560,2537,2668,1,-1,copepod,1,,
488,soloAUV 20220919-180747-130.png,1863,1922,2140,2101,2256,1,-1,copepod,1,,
489,soloAUV 20220919-180752-135.png,1868,3009,1834,3105,1917,1,-1,copepod,1,,
490,soloAUV 20220919-180753-136.png,1869,2367,571,2551,663,1,-1,copepod,1,(poly) 2524 611 2432 663 2367 626 2398 592 2431 611 2512 571 2551 572 2524 611,
491,soloAUV 20220919-180754-137.png,1870,1913,1823,2041,2013,1,-1,appendicularian,1,,
492,soloAUV 20220919-180812-153.png,1886,2845,517,3045,646,1,-1,copepod,1,(poly) 3034 597 2861 646 2845 621 2941 517 3002 525 3045 569 3034 597,
493,soloAUV 20220919-180815-156.png,1889,1730,568,1877,659,1,-1,copepod,1,(poly) 1877 597 1834 634 1749 659 1730 625 1817 568 1865 573 1877 597,
494,soloAUV 20220919-180818-159.png,1892,2971,2277,3147,2363,1,-1,copepod-edge,1,(poly) 3147 2295 3084 2363 2971 2342 2980 2308 3038 2306 3114 2277 3147 2295,
495,soloAUV 20220919-180828-168.png,1901,1322,415,1530,528,1,-1,copepod,1,(poly) 1530 438 1418 528 1366 523 1322 467 1344 452 1398 489 1507 415 1530 438,
496,soloAUV 20220919-180924-219.png,1952,1182,384,1689,652,1,-1,copepod-edge,1,(poly) 1421 407 1245 430 1186 493 1182 514 1350 493 1283 636 1350 652 1484 466 1675 464 1689 384 1421 407,
497,soloAUV 20220919-180936-230.png,1963,945,943,1469,1199,1,-1,copepod,1,(poly) 1419 943 974 1017 945 1096 1110 1088 1077 1189 1173 1199 1270 1027 1425 1040 1469 967 1419 943,
498,soloAUV 20220919-180946-239.png,1972,2885,949,3088,1144,1,-1,copepod,1,,
499,soloAUV 20220919-180951-243.png,1976,1498,2064,1653,2185,1,-1,crustacea-maybe,1,,
